,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,Seq,First Touch Channel,Channel_Type
708131,300046096377,2023-04-20,4,24,1b0927b8c9606b416239a7e0ab94c00a,35390.0,28,Paid Search,Paid
859547,300042399420,2023-02-02,2,24,3c8d902c87edc7e4f1f35d4b6f8bb128,13490.0,26,Direct,Organic
432177,300027707441,2022-06-07,6,12,0c4309aabc652e43d48b6f4eb2bbd75e,570.0,18,Paid Search,Paid
573690,300023203454,2022-03-01,3,12,6837aa76afbcfd261608b5b1199a410a,20900.0,15,Paid Search,Paid
700636,300048200328,2023-05-24,5,24,9149994c2ce9473a002bb65b0cce71a8,14998.0,29,Affiliate,Paid
797056,300045052028,2023-03-30,3,24,1f1bcf54a457ba00de8d7f0ddfea7b58,1322.1,27,Direct,Organic
724675,300041339254,2023-01-15,1,24,13dc2cd109f6fdc43b4226d9c21f31c1,2069.1,25,Organic Search,Organic
183938,300034826145,2022-09-29,9,12,0bcc49af5f8d2aca58c4ec857d4e4ead,17999.0,21,Organic Search,Organic
138538,TC300028690928,2022-06-25,6,12,cac22063388fd7dacf53138212ec9c8b,1999.0,18,Direct,Organic
143504,300033468318,2022-09-28,9,12,c5d9e3a5e7935db1d0c267c089cf1cf5,48990.0,21,Organic Search,Organic
23538,300034516114,2022-09-27,9,12,e883352bc832c8d6e11c41b3729a2af1,61990.0,21,Organic Search,Organic
302290,300035688024,2022-10-14,10,12,62e300b5c3b1b4a2a3c849a29d4ca278,1899.0,22,Paid Search,Paid
751817,300045623311,2023-04-11,4,24,5a8713fa1b28c074929442e781ba5424,21999.0,28,Organic Search,Organic
518023,300037760103,2022-11-10,11,12,2ca00c6422d4406dd0e78eaa663f29a7,12490.0,23,Organic Search,Organic
598261,300022313992,2022-01-31,1,12,cf0653b612b810b09e34174f6f72a444,35490.0,13,Organic Search,Organic
507973,300023332557,2022-03-05,3,12,924dc2ea524d1f29ceedc90a3b23a8d6,22199.07,15,Referral,Paid
537573,300037707363,2022-11-09,11,12,5b76f0a205fd676a491a1b96e4609f6a,1199.0,23,Organic Search,Organic
890790,TC300041207792,2023-01-12,1,24,0f43a1f397f0a319de639f0a9ba51d1e,73990.0,25,Internal,Organic
524616,300033651049,2022-09-21,9,12,74eca4962cf074eb5febcf54f3f07814,499.0,21,Paid Search,Paid
557397,300023086759,2022-02-26,2,12,3e06678e869b3865b2cadf59c8573a8b,22249.03,14,Organic Search,Organic
528440,300022876117,2022-02-19,2,12,404a9d979daed84bc26a9a073ed1835a,10799.1,14,Internal,Organic
158849,300038693609,2022-11-25,11,12,92c8936ea478d75c56dcd4e9bb953a26,1860.05,23,Paid Search,Paid
685807,300042251890,2023-01-29,1,24,7a703b7751273c7a985f487f5569c62a,449.1,25,Affiliate,Paid
788867,300047329192,2023-05-10,5,24,a257f92e3e91283c2bd22503b5d13aa6,11799.0,29,Organic Search,Organic
515590,300039980073,2022-12-20,12,12,174e8b3fbf987f781260b7e0de881b9a,599.0,24,Direct,Organic
373382,300028904481,2022-06-29,6,12,52ad7fbdd15a14743ee031ea721cb3ca,49990.0,18,Paid Search,Paid
300122,300029159590,2022-07-04,7,12,8e0e46b30974ea4f01bae73866484d65,19999.0,19,Paid Search,Paid
265089,TC300040493824,2022-12-29,12,12,524569bf9ea0398ded4514596b52b04f,1599.0,24,Direct,Organic
859468,300042399372,2023-02-02,2,24,3c8d902c87edc7e4f1f35d4b6f8bb128,12490.0,26,Direct,Organic
24690,300034083079,2022-09-27,9,12,e77cb3a881790cd4715476df35ebb3e8,44860.0,21,Direct,Organic
585545,300022792414,2022-02-17,2,12,db0f78aaa72fc278266bb486c81341d6,11499.0,14,Direct,Organic
606213,300021689342,2022-01-09,1,12,699f993eb67003b9902bee4cf723b04a,759.05,13,Direct,Organic
245826,300023787855,2022-03-19,3,12,b92893fff8147380a24fcbc48b816f58,164.0,15,Paid Search,Paid
549445,300024542823,2022-04-06,4,12,fd8ce047f288775225c8da93169142c4,23749.05,16,Paid Search,Paid
681381,300043526183,2023-02-26,2,24,a71667ee4ad5ed84b87a74e4b71775c2,37990.0,26,Paid Search,Paid
694670,300047052879,2023-05-06,5,24,194d56972e70827f93d4a205d996aa8e,999.0,29,Organic Search,Organic
882037,300043388603,2023-02-23,2,24,da74665e5e5d2928c63ec360f992d1d4,1.0,26,Organic Search,Organic
6641,300036677577,2022-10-23,10,12,6d513551e46f049f7d986f190d6dbaef,349.0,22,Paid Search,Paid
824694,300043799276,2023-03-03,3,24,aa145001aa0315ef379f7d840a291119,22490.0,27,Organic Search,Organic
498723,300023737570,2022-03-17,3,12,4021d25fb83c1f01c3207001f6502c26,113.05,15,Direct,Organic
839181,300044758366,2023-03-24,3,24,7f52d5478c4165c9fcfc888f264e39ce,5499.0,27,Paid Search,Paid
468039,300039088335,2022-11-30,11,12,f18d843440d03c189e2d722bd8cd54e1,799.0,23,Organic Search,Organic
704344,300043574929,2023-03-04,3,24,bafbef49345d8b46b5592f98b46b939e,399.0,27,Direct,Organic
184499,300034829323,2022-09-29,9,12,d6bfc7dffe76b774aa340992c670de33,11249.1,21,Paid Search,Paid
832763,300044276488,2023-03-13,3,24,e626792acf3377baf537b63b3b355828,461.0,27,Organic Search,Organic
587710,300023403835,2022-03-08,3,12,1141770945fd02d56ad22bf0c127cc76,71990.0,15,Paid Search,Paid
471635,300038184676,2022-11-21,11,12,53a0cfc3db2dd23041a45143a35444c7,1499.0,23,Loyalty,Unknown
339008,300028500041,2022-06-21,6,12,3d03976583f67877e350ff20d7b68fff,949.0,18,Paid Search,Paid
672421,TC300044539179,2023-03-19,3,24,ed70334b24c24f20d918282dd39bab4d,37490.0,27,Direct,Organic
673766,TC300044208142,2023-03-12,3,24,de2f3aad4cadaf5756a1a4c691dcd094,1430.1,27,Direct,Organic
527721,300022865541,2022-02-19,2,12,46da6197dad15da5ae4c2fc7c84de55a,10799.1,14,Affiliate,Paid
352760,300027672572,2022-06-06,6,12,1935ef11929d41cf3b0a8e143e6086ec,21499.0,18,Organic Search,Organic
841083,TC300046876543,2023-05-02,5,24,ca4b1cc6a7205a9a9bb9c6d2f060b7e8,32490.0,29,Direct,Organic
858530,300042326341,2023-02-02,2,24,a46c7f5c62879f3ac42beb6c7195ebfb,11689.0,26,Paid Search,Paid
32146,TC300030625291,2022-08-13,8,12,4083b1ba13e2982b8587d2d9ca3ded5a,33990.0,20,Organic Search,Organic
237589,300033768667,2022-09-23,9,12,57f4ec826abebe0eff0d45eea9ba66b2,3799.0,21,Organic Search,Organic
58689,300034040225,2022-09-25,9,12,6cc5cab832ce25a5f980080cd410f238,42999.0,21,Organic Search,Organic
501345,300032771087,2022-09-07,9,12,984c080f5a567edd13035b5c8f6e5688,929.0,21,Paid Search,Paid
118005,300027680383,2022-06-11,6,12,400a860f1c34de84c2363d5e0dde7432,8999.1,18,Direct,Organic
45840,300024463734,2022-04-03,4,12,9ecd300a5280cabb342ceae64889fa5b,26991.0,16,Organic Search,Organic
393023,300025183084,2022-04-22,4,12,26c150af7ebb2dfcfacffbf98bd18e82,17098.2,16,Paid Search,Paid
138078,300028628239,2022-06-25,6,12,bc642e79b880956080db164851d955dd,53990.0,18,Paid Search,Paid
717017,300046051973,2023-04-19,4,24,9a6ecf4cf62a8ee5e8e7e06a8ce082c0,1299.0,28,Organic Search,Organic
827277,300041525465,2023-01-19,1,24,89456b592308234694297d780c2aa80c,119.0,25,Paid Search,Paid
802535,300048631858,2023-05-29,5,24,f0bfe3edb9861ed866ad265277f76ddf,499.0,29,Organic Search,Organic
889012,300041906721,2023-02-10,2,24,e2ed563c320f78af40d2c18173bbcc5b,2017.8,26,Referral,Paid
511045,300024862030,2022-04-13,4,12,67fbd10ab5d31b311da3382af7f21d49,18740.0,16,Direct,Organic
377902,300026934798,2022-05-23,5,12,66b4439d42dc6c3591e559105cfa11d1,65990.0,17,Affiliate,Paid
759687,300042103012,2023-01-27,1,24,3a2f24d7189e7df5d41b05bc5339746a,499.0,25,Paid Search,Paid
620358,TC300022510466,2022-02-08,2,12,a51e4e9ff3b3b58e8a9ef9d1e7dcfc61,2769.0,14,Organic Search,Organic
865305,300043000468,2023-02-15,2,24,34e4ac0c59c2f9e23bf9fc0995451f04,24999.0,26,Paid Search,Paid
181776,TC300026839288,2022-05-21,5,12,6403bb2b7476aa467f07d459115a68c5,36999.0,17,Affiliate,Paid
25044,300034345508,2022-09-27,9,12,ec733d3f5c59d30a77a893cc0aa1158c,61990.0,21,Direct,Organic
150953,300030896101,2022-08-11,8,12,c158dc59a3a16f52fc0342bae29839f9,1498.0,20,Loyalty,Unknown
34295,TC300025777682,2022-05-03,5,12,418542130d3496f75c5176be9f99a6ee,26499.0,17,Paid Search,Paid
565970,300022061132,2022-01-23,1,12,ad1b50aa8da157df0168f46681e379f7,9499.0,13,Direct,Organic
744943,300041941508,2023-01-25,1,24,a9be67275b64a42d9a95fed638a00fd1,1699.0,25,Organic Search,Organic
451674,300024019090,2022-03-29,3,12,6b6313c4bd14d487cd72fc684679c2dd,21599.1,15,Organic Search,Organic
286450,300032251339,2022-08-27,8,12,3896e8ecea0d97a312ee65f9da174efa,30.0,20,Affiliate,Paid
45912,300024436587,2022-04-03,4,12,67644ff05c28e39d89484eaf6331d02d,10999.0,16,Organic Search,Organic
359353,300032529474,2022-09-02,9,12,a40d8840e4dc61035b8baad9877af61e,18999.0,21,Affiliate,Paid
230688,300037099449,2022-10-28,10,12,e3bafbb0a6b6a99a14aef2ea82b7c81e,22999.0,22,Direct,Organic
365180,TC300028042273,2022-06-14,6,12,5b47e9747480ca6c5a008ecf1d804e76,8091.0,18,Paid Search,Paid
382356,300023629203,2022-04-01,4,12,e13f167aa19dfcf0a652f3d3cc86e275,999.0,16,Paid Search,Paid
474984,TC300024161965,2022-03-28,3,12,3b32a71732d49d38554b4399cb9c7bf9,4975.23,15,Paid Search,Paid
737231,300041911085,2023-01-28,1,24,90f5467ac7f471a16038e1cf0a51f651,1900.0,25,Direct,Organic
443695,300032652200,2022-09-05,9,12,efb1a91bf44b4b36e9148850193fd193,9999.0,21,Paid Search,Paid
112703,300033876043,2022-09-24,9,12,2fa949568d9709d11171b809c8f2d9fe,23499.0,21,Paid Search,Paid
207165,300026679143,2022-05-19,5,12,d00a0b30a9b801f2400abf6086306398,50990.0,17,Affiliate,Paid
375710,300039858019,2022-12-17,12,12,3033cda1f15651427f1bcf8b83b4256d,2180.0,24,Paid Search,Paid
44479,300024439280,2022-04-03,4,12,0a25f6c77b9f9990ed8da833f045d9c1,2798.0,16,Organic Search,Organic
272698,300023594437,2022-03-13,3,12,d8dd00289b617f52b0d7c7b3f0266c95,11999.0,15,Affiliate,Paid
727577,300045699940,2023-04-13,4,24,42c8848a15154840174cc0c7e816bfe2,590.0,28,Organic Search,Organic
675122,300044223751,2023-03-12,3,24,13dca5b082468be8f8fb1f5b0933e308,44.0,27,Internal,Organic
344741,TC300027301177,2022-06-10,6,12,355fa966ad5ac59fab197aead2d81c61,27540.5,18,Direct,Organic
101172,300031726874,2022-08-16,8,12,a19436ffc7e045c45bdd268556b3e281,799.0,20,Paid Search,Paid
531791,300024798030,2022-04-12,4,12,a126249ad38f2f384257f27e14b83555,994.0,16,Paid Search,Paid
844757,300044201322,2023-03-14,3,24,7e2c04cf0b08d52eff0b03bac7a4a1d2,39490.0,27,Direct,Organic
640407,300047485564,2023-05-14,5,24,8ae48a8c4bc99b23c480d69e9013f1fc,21699.0,29,Direct,Organic
8397,300036647447,2022-10-22,10,12,6f72306f71ddc338b3d4704ebcf64ecd,37990.0,22,Paid Search,Paid
360209,300032514547,2022-09-02,9,12,3750377ecc5e6a56097e140d78ac136e,35990.0,21,Paid Search,Paid
845273,300044291265,2023-03-14,3,24,a1e74889d398bc7715a7768e5b815d94,649.0,27,Direct,Organic
710095,TC300045975463,2023-05-12,5,24,f0443cfb4069e2eee4f10c731d2cf001,26490.0,29,Direct,Organic
319393,300028599209,2022-06-23,6,12,e4eb047a76386f045fe261fe78a06928,9177.0,18,Organic Search,Organic
755321,300045680319,2023-04-12,4,24,14c8890e4f4b31173fb4f9f3120fac8b,3799.0,28,Paid Search,Paid
574050,300022541107,2022-03-01,3,12,30fef083adccfe09711fcee3ae0def54,3644.0,15,Direct,Organic
446838,300026534207,2022-05-17,5,12,efa71486c8889afbe269108fef64b7ec,690.0,17,Organic Search,Organic
418639,300024121983,2022-03-30,3,12,623d4a0cf086e5666e0a31f2e11de376,30980.0,15,Paid Search,Paid
408386,300025091925,2022-04-21,4,12,037265afa84d2b639a1f19268046bb63,39900.0,16,Direct,Organic
193385,TC300026747146,2022-05-20,5,12,93374d8a0835fa9d5abc9e2f4a64c17a,13499.0,17,Internal,Organic
421938,300037386517,2022-11-02,11,12,0310eb2fdf89e1dedd5a80bc7ac3f8ee,44900.0,23,Organic Search,Organic
139838,300023309087,2022-03-20,3,12,8873e468877d03eb9722d2a28a6e7117,22999.0,15,Direct,Organic
684441,300042212666,2023-01-29,1,24,b44288065485fe61202e8d3f64eaf89a,2499.0,25,Paid Search,Paid
375739,300039837573,2022-12-17,12,12,912c6cf386b012a4ea2d5c81c181ffb4,901.55,24,Direct,Organic
504588,300024469629,2022-04-04,4,12,fec18030e8df4e3062a2a33fda0b55fb,399.0,16,Organic Search,Organic
348688,300032831544,2022-09-09,9,12,aa7d8dd32a510ae38297313f38fb1d60,449.0,21,Paid Search,Paid
413569,300023534014,2022-03-12,3,12,df5a10982098093a44f25c709495b36b,55280.3,15,Organic Search,Organic
556881,300023092042,2022-02-26,2,12,a31cf8244de071d55ca3889d18cf9faf,1109.0,14,Organic Search,Organic
645963,300046999390,2023-05-07,5,24,1d4363d95f18b0c20487ad7ebd369c5a,11990.0,29,Organic Search,Organic
353040,300027676976,2022-06-06,6,12,dba0b28da0c13fb2c519d9a3c6e4d293,24990.0,18,Organic Search,Organic
709173,300047423119,2023-05-12,5,24,99001d8cc9fa6b92c8c88f06fadc4a9e,44190.0,29,Paid Search,Paid
808996,300046078202,2023-04-25,4,24,efd542ccc428a1aaf4fa1894d5f948d5,12990.0,28,Direct,Organic
354263,300037850452,2022-11-12,11,12,baad34f984d6a1ae84dfc272c748d0bc,17091.0,23,Direct,Organic
393187,TC300025226350,2022-04-22,4,12,5f497ce22c4803e20304976c7e40ec5e,21599.1,16,Direct,Organic
13154,300036548098,2022-10-21,10,12,41990f64aa8eb013be2981cc2f4d3387,16499.0,22,Organic Search,Organic
199299,300028102902,2022-06-17,6,12,f3bed3049ef61a47a314bbdae8ccef2b,34990.0,18,Paid Search,Paid
673898,TC300044205626,2023-03-12,3,24,f699144b0c893b1c328dee47a50ca5c2,44.0,27,Direct,Organic
676537,300044085078,2023-03-26,3,24,8f0b635e616c50c43b6d79aa735b73f6,129.0,27,Affiliate,Paid
764186,TC300046387528,2023-05-16,5,24,06bfaaecba013b024ecb750470b592c9,2500.0,29,Direct,Organic
402210,TC300038969349,2022-11-28,11,12,2ada8b6bdb6dae86f14e5edad44340f9,1249.0,23,Paid Search,Paid
121084,300027253805,2022-05-29,5,12,4446aa017e9a1c75e5aafd93211784fd,1529.0,17,Paid Search,Paid
402998,300038962215,2022-11-28,11,12,3ab9b8730957e322b074a43bf8ceac78,18999.0,23,Paid Search,Paid
209807,300026691777,2022-05-19,5,12,a1fba58d9841607d43d947af95881f4b,7299.0,17,Affiliate,Paid
663179,300047908858,2023-05-20,5,24,51734666c99b79d7762e94b5792db7a9,25000.0,29,Organic Search,Organic
166217,300037745966,2022-11-20,11,12,2818f39daba4befce0c1dd65a4cdb20d,31990.0,23,Organic Search,Organic
726388,300047028136,2023-05-05,5,24,fd878431517edce9c6d6721761f0e2fd,1699.0,29,Organic Search,Organic
310440,300029704697,2022-07-15,7,12,766f30f617072e3e39e96c7e5c96ff85,2879.0,19,Organic Search,Organic
695347,TC300046604153,2023-05-25,5,24,146c5d8cd72401f9c523b8d15237d87a,16999.0,29,Direct,Organic
115670,300033709474,2022-09-24,9,12,914bbcd8191a883c3624624ef0556a66,68990.0,21,Paid Search,Paid
307692,300029683504,2022-07-14,7,12,ede06391f98772bae6a87c0d73021536,2998.0,19,Paid Search,Paid
61536,300028054589,2022-06-19,6,12,7823458c4994ab11155a25f9d186e2f5,13997.0,18,Organic Search,Organic
810317,300045259935,2023-04-04,4,24,b152c8910e3137da84df103438779556,1570.0,28,Organic Search,Organic
314383,300025845439,2022-05-05,5,12,284dacb37438abbf8f357a50285d9558,4941.0,17,Paid Search,Paid
165622,TC300024124781,2022-03-27,3,12,386d5885afc19d6b9d14d6c99c272e76,61490.0,15,Direct,Organic
698738,300048263980,2023-05-25,5,24,ec722500d6bf525b81f668e7709fec1a,72990.0,29,Paid Search,Paid
87065,300031364436,2022-08-12,8,12,9e90ed60499fd984102eb6ca6919e167,5391.0,20,Direct,Organic
659284,300041754207,2023-01-22,1,24,f160708c9e0258e669ae78853d59582d,27900.0,25,Organic Search,Organic
853704,TC300042444745,2023-02-03,2,24,2258d15b229560a77126ad10461dee15,4273.2,26,Affiliate,Paid
719196,300045743248,2023-04-19,4,24,c93a38c456bc7cf94ad81d414e65232d,1599.0,28,Paid Search,Paid
665586,300047492751,2023-05-13,5,24,4fd61e4d803c52330dc6f116dbcb6276,499.0,29,Paid Search,Paid
384612,TC300027106719,2022-05-26,5,12,a41a89da2b6c9b5bff27f029b9f7a0ad,3598.2,17,Direct,Organic
3619,TC300036742668,2022-10-23,10,12,431377a5a02904d6895f176994c32396,28999.0,22,Affiliate,Paid
514460,300037961799,2022-11-14,11,12,5e1a999a3ce9be66bf76c6f6dbf9d4fa,60.0,23,Paid Search,Paid
286809,300032273736,2022-08-27,8,12,e886276e4b3996ef357fce347cd263ed,499.0,20,Organic Search,Organic
771621,300048117884,2023-05-23,5,24,dc6292ee43bb4d528e0d9b0e7f69b4dc,32990.0,29,Paid Search,Paid
590531,300023166700,2022-02-28,2,12,5055b97875055d4997d7ed451579bc61,1234.05,14,Paid Search,Paid
481282,300038040785,2022-11-22,11,12,26966c29467253cf1eae17cd8859b787,9749.0,23,Organic Search,Organic
752157,300045636475,2023-04-11,4,24,5cb4a9b75eecf9a23d5ee9203d6bea12,299.0,28,Paid Search,Paid
241083,300028213549,2022-08-05,8,12,8ef0d431263334f74aeea1c00af2b96d,3057.3,20,Paid Search,Paid
492654,300022915212,2022-02-20,2,12,f03bb1eea2f1bc884fa358ccb14daadb,840.0,14,Paid Social,Paid
453106,300024175853,2022-03-29,3,12,e28d79b2f9809543a21a3e241b0da933,6291.0,15,Paid Search,Paid
180577,300026847359,2022-05-21,5,12,93b204af6d88290a3510117d51e1ccae,584.1,17,Paid Search,Paid
874773,300039883145,2023-01-04,1,24,138632af87bf6b8958dd9d069a33d6c9,1399.0,25,Organic Search,Organic
416102,300029928452,2022-07-20,7,12,d5de3a26c3222a00220e998086a597b0,649.0,19,Paid Search,Paid
469362,300032822255,2022-09-08,9,12,3280db610b0d5d3ae0e72e5173795a27,1799.1,21,Direct,Organic
139179,300023828553,2022-03-20,3,12,cbe02ce2aab481f57b536ee9f2012b09,7756.37,15,Direct,Organic
389734,300028837493,2022-06-28,6,12,f59f1e6f774a6f7bf7fffa16e0203fdf,19999.0,18,Affiliate,Paid
223130,300026299469,2022-05-13,5,12,2c5f7c781dc90bc9c3aa23ebe6f65a02,449.1,17,Paid Search,Paid
584277,300022795312,2022-02-17,2,12,7dde6cbeb47570f65b3c760d1ae6a69e,11499.0,14,Referral,Paid
362226,300033177373,2022-09-15,9,12,2d6051733e22fe443110adbaebaec2c9,28990.0,21,Organic Search,Organic
305437,300024018251,2022-03-26,3,12,d8a744a698659ed292240e2b8b679847,22499.1,15,Organic Search,Organic
422561,300037403346,2022-11-02,11,12,bd07a572e4042c12fbe3a5a4f70ac5fc,23999.0,23,Referral,Paid
738306,300041209075,2023-01-28,1,24,85133f3568501d434574662cb0f399c1,2249.1,25,Affiliate,Paid
580400,300022391625,2022-02-25,2,12,84d1b82036eb3e5df39ead478bcb0025,1234.05,14,Direct,Organic
597552,300022227432,2022-01-28,1,12,3305a30c920c4d622d6454711ce73262,180.0,13,Paid Search,Paid
651505,300040704236,2023-01-01,1,24,f5d7dec4b07039821389a3abf7c0a295,799.0,25,Affiliate,Paid
581422,300022067124,2022-01-24,1,12,7167b7e5e4ece6bedbe8ace80d4657a1,699.0,13,Paid Search,Paid
215578,300028997160,2022-07-01,7,12,9b3f33e9def601a4d3276e2ca62b3779,6999.0,19,Paid Search,Paid
511620,300023697723,2022-03-16,3,12,51a81540c6bec78d6866b3c29fecd4fb,1099.0,15,Paid Search,Paid
643083,300048019127,2023-05-21,5,24,96265285bd032455a08df2bfaafdd011,4041.0,29,Direct,Organic
516374,300040007029,2022-12-20,12,12,35736cdb3b2e3d887158267dab7a7532,599.0,24,Paid Search,Paid
74305,300026881531,2022-05-22,5,12,0d0ea11ed378418631c47f5433cc8089,899.1,17,Direct,Organic
296338,300024258788,2022-03-31,3,12,6e7e651b83e6623daac6a447377d3818,26091.0,15,Direct,Organic
529310,300022871242,2022-02-19,2,12,659f116192dc41602a040d1a7f7b6302,10799.1,14,Direct,Organic
373586,300028600261,2022-06-29,6,12,db4ebeaeff5eb4bf1f16c9a4e54eac20,49990.0,18,Paid Search,Paid
47204,300024374827,2022-04-02,4,12,522ed6bd6531255f96b875ced4374081,31490.0,16,Affiliate,Paid
599096,300022305564,2022-01-31,1,12,5d06ad7c5475d28b2761280307829f9e,899.0,13,Display,Paid
905196,300044035590,2023-03-08,3,24,6dd248ac525ff3808dbf12f8f2e6bfb7,1699.0,27,Organic Search,Organic
135414,TC300025927658,2022-05-14,5,12,38cbeaf646af34b434f55866a44f1c9c,54990.0,17,Internal,Organic
44299,300024213697,2022-04-03,4,12,1dbe5200d40bb00db27a3b5ca12643b0,65500.45,16,Paid Search,Paid
626768,300034086839,2022-09-26,9,12,0e0ce2c3a00c7f3ad6f41146b5b661c0,22419.0,21,Organic Search,Organic
636295,300045914756,2023-04-16,4,24,3028d23393b4ba174ef9f2e8bbc0e334,32526.0,28,Paid Search,Paid
442026,300039813308,2022-12-16,12,12,d40c1a89e2b3b7dd21d263ea187ad84d,60990.0,24,Direct,Organic
617469,300022488495,2022-02-07,2,12,18e0b140b1adcec69cccb0b94f8eb677,1309.0,14,Direct,Organic
270537,300028264195,2022-07-05,7,12,e52957d6ed79d7b5a9481c711bc42739,19999.0,19,Paid Search,Paid
749302,300042346060,2023-02-04,2,24,cbe1b14ccad378403984eed3a3257baa,999.0,26,Organic Search,Organic
382296,300024325354,2022-04-01,4,12,9e003e0218ab150b1821350573e9d250,41990.0,16,Organic Search,Organic
43105,300038939921,2022-11-27,11,12,8c3b6c52aab10c6ed7b0f883ff2ceeaf,799.0,23,Paid Search,Paid
898463,300042940127,2023-02-21,2,24,f945972042a0bb2450ffb6649b8e97fe,749.0,26,Paid Search,Paid
55421,300029428182,2022-07-10,7,12,0c4ac807d1df7218621fe337ddb1bf8b,10791.0,19,Paid Search,Paid
515014,300037981778,2022-11-14,11,12,e762a24f6737e1d5dbea70e1ad463758,499.0,23,Direct,Organic
144205,300034707846,2022-09-28,9,12,b33d597debad16509925e705da028c1a,7795.0,21,Direct,Organic
888508,300044962410,2023-03-28,3,24,3f9250bde39ab3e15271c8a5bc05e5ca,879.0,27,Organic Search,Organic
131481,300034915604,2022-09-30,9,12,b304829c749e055e6faea95ff7336d75,29990.0,21,Organic Search,Organic
825629,300044607663,2023-03-21,3,24,4b06affc70794a8eaac94edf52e40ebc,1497.0,27,Organic Search,Organic
757005,300048351922,2023-05-26,5,24,9980f71a1e3c07c9877c62ff4202359d,25842.93,29,Organic Search,Organic
502140,TC300037815570,2022-11-11,11,12,875cdbb4a02f03125fe3d5cd5f26a1e7,46990.0,23,Direct,Organic
729466,TC300043122521,2023-02-18,2,24,5bd06ca6ffa7c4162a8ce1d018bc5a11,337.5,26,Internal,Organic
368831,300040508283,2022-12-28,12,12,e61455c8f33e6d259427c7e0430a17ca,149.0,24,Paid Social,Paid
221652,300033335421,2022-09-17,9,12,10b4ef770d9ad94b434f32ee9c2fc301,76.0,21,Organic Search,Organic
463716,300031098392,2022-08-26,8,12,d9409d8d0fbf549ae96266bf386d8b79,429.0,20,Paid Search,Paid
722933,300045955558,2023-04-17,4,24,26890ba35cdc6d35aa4eae2d5e453dc5,7999.0,28,Organic Search,Organic
191793,300026744274,2022-05-20,5,12,965d2e8a1105bec36ea7291a16204547,1854.9,17,Paid Search,Paid
714865,300044171211,2023-03-11,3,24,16a668d9827b568eb4d5bdba85eed81b,499.0,27,Referral,Paid
777192,300044905069,2023-04-24,4,24,58f40938fc36c2d2caa8792a42e77213,2499.0,28,Organic Search,Organic
830983,TC300044243985,2023-03-13,3,24,e043fee0075384697c5431f0e60dffdd,449.0,27,Direct,Organic
